season,file,round,round_start,window_days,matches,correct,accuracy
2024-25,SP1_elo.csv,32,2025-04-18,1825,10,4,0.4
2024-25,SP1_elo.csv,33,2025-04-22,1825,11,8,0.7272727272727273
2024-25,SP1_elo.csv,34,2025-05-02,1825,10,6,0.6
2024-25,SP1_elo.csv,35,2025-05-09,1825,10,8,0.8
2024-25,SP1_elo.csv,36,2025-05-13,1825,10,7,0.7
2024-25,SP1_elo.csv,37,2025-05-18,1825,10,6,0.6
2024-25,SP1_elo.csv,38,2025-05-23,1825,10,5,0.5
2025-26,SP1_elo.csv,1,2025-08-15,1825,10,5,0.5
2025-26,SP1_elo.csv,2,2025-08-22,1825,10,6,0.6
2025-26,SP1_elo.csv,3,2025-08-27,1825,9,5,0.5555555555555556
2025-26,SP1_elo.csv,4,2025-08-31,1825,10,6,0.6
2025-26,SP1_elo.csv,5,2025-09-14,1825,10,4,0.4
2025-26,SP1_elo.csv,6,2025-09-19,1825,11,6,0.5454545454545454
2025-26,SP1_elo.csv,7,2025-09-26,1825,10,5,0.5
2025-26,SP1_elo.csv,8,2025-10-03,1825,10,5,0.5
2025-26,SP1_elo.csv,9,2025-10-17,1825,10,3,0.3
1994-95,G1_elo.csv,2,1994-10-01,1825,9,7,0.7777777777777778
1994-95,G1_elo.csv,3,1994-10-08,1825,9,4,0.4444444444444444
1994-95,G1_elo.csv,4,1994-10-15,1825,9,5,0.5555555555555556
1994-95,G1_elo.csv,5,1994-10-22,1825,9,6,0.6666666666666666
1994-95,G1_elo.csv,6,1994-10-29,1825,9,5,0.5555555555555556
1994-95,G1_elo.csv,7,1994-11-05,1825,9,6,0.6666666666666666
1994-95,G1_elo.csv,8,1994-11-12,1825,9,3,0.3333333333333333
1994-95,G1_elo.csv,9,1994-11-19,1825,8,4,0.5
1994-95,G1_elo.csv,10,1994-11-27,1825,9,5,0.5555555555555556
1994-95,G1_elo.csv,11,1994-12-04,1825,9,4,0.4444444444444444
1994-95,G1_elo.csv,12,1994-12-10,1825,9,4,0.4444444444444444
1994-95,G1_elo.csv,13,1994-12-27,1825,9,6,0.6666666666666666
1994-95,G1_elo.csv,14,1995-01-07,1825,9,7,0.7777777777777778
1994-95,G1_elo.csv,15,1995-01-15,1825,8,7,0.875
1994-95,G1_elo.csv,16,1995-01-21,1825,8,7,0.875
1994-95,G1_elo.csv,17,1995-01-28,1825,11,8,0.7272727272727273
1994-95,G1_elo.csv,18,1995-02-04,1825,9,4,0.4444444444444444
1994-95,G1_elo.csv,19,1995-02-11,1825,9,7,0.7777777777777778
1994-95,G1_elo.csv,20,1995-02-18,1825,9,5,0.5555555555555556
1994-95,G1_elo.csv,21,1995-02-25,1825,9,5,0.5555555555555556
1994-95,G1_elo.csv,22,1995-03-04,1825,9,6,0.6666666666666666
1994-95,G1_elo.csv,23,1995-03-12,1825,9,5,0.5555555555555556
1994-95,G1_elo.csv,24,1995-03-18,1825,9,5,0.5555555555555556
1994-95,G1_elo.csv,25,1995-03-25,1825,9,7,0.7777777777777778
1994-95,G1_elo.csv,26,1995-04-01,1825,9,5,0.5555555555555556
1994-95,G1_elo.csv,27,1995-04-08,1825,9,7,0.7777777777777778
1994-95,G1_elo.csv,28,1995-04-16,1825,10,6,0.6
1994-95,G1_elo.csv,29,1995-04-29,1825,9,6,0.6666666666666666
1994-95,G1_elo.csv,30,1995-05-09,1825,9,8,0.8888888888888888
1994-95,G1_elo.csv,31,1995-05-14,1825,9,6,0.6666666666666666
1994-95,G1_elo.csv,32,1995-05-21,1825,9,6,0.6666666666666666
1994-95,G1_elo.csv,33,1995-05-27,1825,9,5,0.5555555555555556
1994-95,G1_elo.csv,34,1995-06-03,1825,9,7,0.7777777777777778
1995-96,G1_elo.csv,1,1995-08-26,1825,9,5,0.5555555555555556
1995-96,G1_elo.csv,2,1995-09-09,1825,9,7,0.7777777777777778
1995-96,G1_elo.csv,3,1995-09-17,1825,9,5,0.5555555555555556
1995-96,G1_elo.csv,4,1995-09-23,1825,9,5,0.5555555555555556
1995-96,G1_elo.csv,5,1995-09-30,1825,9,7,0.7777777777777778
1995-96,G1_elo.csv,6,1995-10-14,1825,9,6,0.6666666666666666
1995-96,G1_elo.csv,7,1995-10-21,1825,9,7,0.7777777777777778
1995-96,G1_elo.csv,8,1995-10-28,1825,9,3,0.3333333333333333
1995-96,G1_elo.csv,9,1995-11-04,1825,9,5,0.5555555555555556
1995-96,G1_elo.csv,10,1995-11-18,1825,9,5,0.5555555555555556
1995-96,G1_elo.csv,11,1995-11-25,1825,9,3,0.3333333333333333
1995-96,G1_elo.csv,12,1995-12-03,1825,9,3,0.3333333333333333
1995-96,G1_elo.csv,13,1995-12-10,1825,9,6,0.6666666666666666
1995-96,G1_elo.csv,14,1995-12-17,1825,9,7,0.7777777777777778
1995-96,G1_elo.csv,15,1996-01-06,1825,9,6,0.6666666666666666
1995-96,G1_elo.csv,16,1996-01-13,1825,9,6,0.6666666666666666
1995-96,G1_elo.csv,17,1996-01-20,1825,9,6,0.6666666666666666
1995-96,G1_elo.csv,18,1996-01-27,1825,9,5,0.5555555555555556
1995-96,G1_elo.csv,19,1996-02-03,1825,9,6,0.6666666666666666
1995-96,G1_elo.csv,20,1996-02-10,1825,9,5,0.5555555555555556
1995-96,G1_elo.csv,21,1996-02-17,1825,9,5,0.5555555555555556
1995-96,G1_elo.csv,22,1996-02-24,1825,9,2,0.2222222222222222
1995-96,G1_elo.csv,23,1996-03-02,1825,9,6,0.6666666666666666
1995-96,G1_elo.csv,24,1996-03-09,1825,9,6,0.6666666666666666
1995-96,G1_elo.csv,25,1996-03-16,1825,9,4,0.4444444444444444
1995-96,G1_elo.csv,26,1996-03-23,1825,9,5,0.5555555555555556
1995-96,G1_elo.csv,27,1996-04-01,1825,7,4,0.5714285714285714
1995-96,G1_elo.csv,28,1996-04-06,1825,10,8,0.8
1995-96,G1_elo.csv,29,1996-04-27,1825,9,4,0.4444444444444444
1995-96,G1_elo.csv,30,1996-05-04,1825,10,8,0.8
1995-96,G1_elo.csv,31,1996-05-11,1825,9,5,0.5555555555555556
1995-96,G1_elo.csv,32,1996-05-18,1825,9,5,0.5555555555555556
1995-96,G1_elo.csv,33,1996-05-25,1825,9,4,0.4444444444444444
1995-96,G1_elo.csv,34,1996-05-29,1825,9,5,0.5555555555555556
1996-97,G1_elo.csv,1,1996-09-06,1825,9,5,0.5555555555555556
1996-97,G1_elo.csv,2,1996-09-14,1825,9,7,0.7777777777777778
1996-97,G1_elo.csv,3,1996-09-28,1825,9,4,0.4444444444444444
1996-97,G1_elo.csv,4,1996-10-12,1825,9,3,0.3333333333333333
1996-97,G1_elo.csv,5,1996-10-19,1825,9,8,0.8888888888888888
1996-97,G1_elo.csv,6,1996-10-26,1825,9,4,0.4444444444444444
1996-97,G1_elo.csv,7,1996-11-02,1825,9,5,0.5555555555555556
1996-97,G1_elo.csv,8,1996-11-16,1825,9,3,0.3333333333333333
1996-97,G1_elo.csv,9,1996-11-23,1825,9,5,0.5555555555555556
1996-97,G1_elo.csv,10,1996-12-01,1825,9,5,0.5555555555555556
1996-97,G1_elo.csv,11,1996-12-08,1825,9,6,0.6666666666666666
1996-97,G1_elo.csv,12,1996-12-14,1825,9,4,0.4444444444444444
1996-97,G1_elo.csv,13,1996-12-21,1825,9,7,0.7777777777777778
1996-97,G1_elo.csv,14,1997-01-04,1825,9,4,0.4444444444444444
1996-97,G1_elo.csv,15,1997-01-11,1825,9,3,0.3333333333333333
1996-97,G1_elo.csv,16,1997-01-15,1825,9,7,0.7777777777777778
1996-97,G1_elo.csv,17,1997-01-19,1825,9,9,1.0
1996-97,G1_elo.csv,18,1997-01-25,1825,9,6,0.6666666666666666
1996-97,G1_elo.csv,19,1997-02-02,1825,9,5,0.5555555555555556
1996-97,G1_elo.csv,20,1997-02-09,1825,9,8,0.8888888888888888
1996-97,G1_elo.csv,21,1997-02-16,1825,9,5,0.5555555555555556
1996-97,G1_elo.csv,22,1997-02-23,1825,9,3,0.3333333333333333
1996-97,G1_elo.csv,23,1997-03-02,1825,9,5,0.5555555555555556
1996-97,G1_elo.csv,24,1997-03-09,1825,9,8,0.8888888888888888
1996-97,G1_elo.csv,25,1997-03-16,1825,9,5,0.5555555555555556
1996-97,G1_elo.csv,26,1997-03-23,1825,9,6,0.6666666666666666
1996-97,G1_elo.csv,27,1997-03-26,1825,9,5,0.5555555555555556
1996-97,G1_elo.csv,28,1997-04-06,1825,9,4,0.4444444444444444
1996-97,G1_elo.csv,29,1997-04-13,1825,9,6,0.6666666666666666
1996-97,G1_elo.csv,30,1997-04-20,1825,9,3,0.3333333333333333
1996-97,G1_elo.csv,31,1997-05-04,1825,9,6,0.6666666666666666
1996-97,G1_elo.csv,32,1997-05-11,1825,9,7,0.7777777777777778
1996-97,G1_elo.csv,33,1997-05-18,1825,9,6,0.6666666666666666
1996-97,G1_elo.csv,34,1997-05-25,1825,9,6,0.6666666666666666
1997-98,G1_elo.csv,1,1997-08-31,1825,9,4,0.4444444444444444
1997-98,G1_elo.csv,2,1997-09-14,1825,9,7,0.7777777777777778
1997-98,G1_elo.csv,3,1997-09-21,1825,9,3,0.3333333333333333
1997-98,G1_elo.csv,4,1997-09-28,1825,9,7,0.7777777777777778
1997-98,G1_elo.csv,5,1997-10-05,1825,9,5,0.5555555555555556
1997-98,G1_elo.csv,6,1997-10-19,1825,9,7,0.7777777777777778
1997-98,G1_elo.csv,7,1997-10-26,1825,9,7,0.7777777777777778
1997-98,G1_elo.csv,8,1997-11-02,1825,9,6,0.6666666666666666
1997-98,G1_elo.csv,9,1997-11-09,1825,9,7,0.7777777777777778
1997-98,G1_elo.csv,10,1997-11-16,1825,9,7,0.7777777777777778
1997-98,G1_elo.csv,11,1997-11-23,1825,9,8,0.8888888888888888
1997-98,G1_elo.csv,12,1997-11-29,1825,9,6,0.6666666666666666
1997-98,G1_elo.csv,13,1997-12-07,1825,9,7,0.7777777777777778
1997-98,G1_elo.csv,14,1997-12-14,1825,8,7,0.875
1997-98,G1_elo.csv,15,1997-12-21,1825,10,7,0.7
1997-98,G1_elo.csv,16,1998-01-04,1825,9,6,0.6666666666666666
1997-98,G1_elo.csv,17,1998-01-10,1825,9,3,0.3333333333333333
1997-98,G1_elo.csv,18,1998-01-18,1825,9,6,0.6666666666666666
1997-98,G1_elo.csv,19,1998-01-24,1825,9,6,0.6666666666666666
1997-98,G1_elo.csv,20,1998-02-01,1825,9,5,0.5555555555555556
1997-98,G1_elo.csv,21,1998-02-07,1825,9,4,0.4444444444444444
1997-98,G1_elo.csv,22,1998-02-14,1825,9,7,0.7777777777777778
1997-98,G1_elo.csv,23,1998-02-21,1825,9,7,0.7777777777777778
1997-98,G1_elo.csv,24,1998-02-28,1825,9,3,0.3333333333333333
1997-98,G1_elo.csv,25,1998-03-07,1825,9,6,0.6666666666666666
1997-98,G1_elo.csv,26,1998-03-14,1825,9,8,0.8888888888888888
1997-98,G1_elo.csv,27,1998-03-22,1825,9,7,0.7777777777777778
1997-98,G1_elo.csv,28,1998-03-29,1825,9,4,0.4444444444444444
1997-98,G1_elo.csv,29,1998-04-04,1825,9,4,0.4444444444444444
1997-98,G1_elo.csv,30,1998-04-12,1825,9,5,0.5555555555555556
1997-98,G1_elo.csv,31,1998-05-03,1825,9,6,0.6666666666666666
1997-98,G1_elo.csv,32,1998-05-10,1825,9,5,0.5555555555555556
1997-98,G1_elo.csv,33,1998-05-13,1825,9,5,0.5555555555555556
1997-98,G1_elo.csv,34,1998-05-17,1825,9,7,0.7777777777777778
1998-99,G1_elo.csv,1,1998-08-23,1825,9,7,0.7777777777777778
1998-99,G1_elo.csv,2,1998-08-30,1825,9,7,0.7777777777777778
1998-99,G1_elo.csv,3,1998-09-13,1825,9,4,0.4444444444444444
1998-99,G1_elo.csv,4,1998-09-20,1825,9,6,0.6666666666666666
1998-99,G1_elo.csv,5,1998-09-25,1825,9,4,0.4444444444444444
1998-99,G1_elo.csv,6,1998-10-04,1825,9,6,0.6666666666666666
1998-99,G1_elo.csv,7,1998-10-24,1825,9,6,0.6666666666666666
1998-99,G1_elo.csv,8,1998-10-31,1825,9,5,0.5555555555555556
1998-99,G1_elo.csv,9,1998-11-08,1825,9,5,0.5555555555555556
1998-99,G1_elo.csv,10,1998-11-22,1825,9,5,0.5555555555555556
1998-99,G1_elo.csv,11,1998-11-29,1825,9,8,0.8888888888888888
1998-99,G1_elo.csv,12,1998-12-05,1825,9,3,0.3333333333333333
1998-99,G1_elo.csv,13,1998-12-12,1825,9,5,0.5555555555555556
1998-99,G1_elo.csv,14,1998-12-20,1825,9,7,0.7777777777777778
1998-99,G1_elo.csv,15,1999-01-16,1825,9,7,0.7777777777777778
1998-99,G1_elo.csv,16,1999-01-24,1825,9,4,0.4444444444444444
1998-99,G1_elo.csv,17,1999-01-31,1825,8,4,0.5
1998-99,G1_elo.csv,18,1999-02-07,1825,10,6,0.6
1998-99,G1_elo.csv,19,1999-02-13,1825,9,5,0.5555555555555556
1998-99,G1_elo.csv,20,1999-02-20,1825,9,7,0.7777777777777778
1998-99,G1_elo.csv,21,1999-02-27,1825,9,6,0.6666666666666666
1998-99,G1_elo.csv,22,1999-03-06,1825,9,7,0.7777777777777778
1998-99,G1_elo.csv,23,1999-03-13,1825,9,4,0.4444444444444444
1998-99,G1_elo.csv,24,1999-03-20,1825,9,5,0.5555555555555556
1998-99,G1_elo.csv,25,1999-04-03,1825,9,7,0.7777777777777778
1998-99,G1_elo.csv,26,1999-04-17,1825,9,5,0.5555555555555556
1998-99,G1_elo.csv,27,1999-04-24,1825,9,6,0.6666666666666666
1998-99,G1_elo.csv,28,1999-05-01,1825,9,5,0.5555555555555556
1998-99,G1_elo.csv,29,1999-05-09,1825,9,7,0.7777777777777778
1998-99,G1_elo.csv,30,1999-05-12,1825,9,4,0.4444444444444444
1998-99,G1_elo.csv,31,1999-05-16,1825,9,8,0.8888888888888888
1998-99,G1_elo.csv,32,1999-05-19,1825,9,5,0.5555555555555556
1998-99,G1_elo.csv,33,1999-05-23,1825,9,7,0.7777777777777778
1998-99,G1_elo.csv,34,1999-05-30,1825,9,4,0.4444444444444444
1999-00,G1_elo.csv,1,1999-09-19,1825,9,4,0.4444444444444444
1999-00,G1_elo.csv,2,1999-09-25,1825,9,6,0.6666666666666666
1999-00,G1_elo.csv,3,1999-10-03,1825,9,5,0.5555555555555556
1999-00,G1_elo.csv,4,1999-10-15,1825,9,8,0.8888888888888888
1999-00,G1_elo.csv,5,1999-10-23,1825,9,4,0.4444444444444444
1999-00,G1_elo.csv,6,1999-10-31,1825,8,6,0.75
1999-00,G1_elo.csv,7,1999-11-06,1825,10,8,0.8
1999-00,G1_elo.csv,8,1999-11-20,1825,9,8,0.8888888888888888
1999-00,G1_elo.csv,9,1999-11-28,1825,9,2,0.2222222222222222
1999-00,G1_elo.csv,10,1999-12-05,1825,9,7,0.7777777777777778
1999-00,G1_elo.csv,11,1999-12-11,1825,9,4,0.4444444444444444
1999-00,G1_elo.csv,12,1999-12-21,1825,8,6,0.75
1999-00,G1_elo.csv,13,1999-12-28,1825,10,7,0.7
1999-00,G1_elo.csv,14,2000-01-08,1825,9,5,0.5555555555555556
1999-00,G1_elo.csv,15,2000-01-16,1825,9,5,0.5555555555555556
1999-00,G1_elo.csv,16,2000-01-23,1825,9,6,0.6666666666666666
1999-00,G1_elo.csv,17,2000-01-29,1825,9,6,0.6666666666666666
1999-00,G1_elo.csv,18,2000-02-05,1825,9,6,0.6666666666666666
1999-00,G1_elo.csv,19,2000-02-13,1825,9,6,0.6666666666666666
1999-00,G1_elo.csv,20,2000-02-19,1825,9,7,0.7777777777777778
1999-00,G1_elo.csv,21,2000-02-27,1825,9,3,0.3333333333333333
1999-00,G1_elo.csv,22,2000-03-04,1825,9,7,0.7777777777777778
1999-00,G1_elo.csv,23,2000-03-11,1825,9,7,0.7777777777777778
1999-00,G1_elo.csv,24,2000-03-18,1825,9,5,0.5555555555555556
1999-00,G1_elo.csv,25,2000-03-25,1825,9,4,0.4444444444444444
1999-00,G1_elo.csv,26,2000-04-01,1825,9,7,0.7777777777777778
1999-00,G1_elo.csv,27,2000-04-11,1825,9,6,0.6666666666666666
1999-00,G1_elo.csv,28,2000-04-16,1825,9,5,0.5555555555555556
1999-00,G1_elo.csv,29,2000-04-22,1825,9,5,0.5555555555555556
1999-00,G1_elo.csv,30,2000-05-02,1825,9,4,0.4444444444444444
1999-00,G1_elo.csv,31,2000-05-07,1825,9,8,0.8888888888888888
1999-00,G1_elo.csv,32,2000-05-13,1825,9,7,0.7777777777777778
1999-00,G1_elo.csv,33,2000-05-21,1825,9,9,1.0
1999-00,G1_elo.csv,34,2000-05-28,1825,9,7,0.7777777777777778
2000-01,G1_elo.csv,1,2000-09-16,1825,8,4,0.5
2000-01,G1_elo.csv,2,2000-09-23,1825,8,8,1.0
2000-01,G1_elo.csv,3,2000-09-30,1825,8,1,0.125
2000-01,G1_elo.csv,4,2000-10-29,1825,8,5,0.625
2000-01,G1_elo.csv,5,2000-11-04,1825,8,5,0.625
2000-01,G1_elo.csv,6,2000-11-11,1825,8,4,0.5
2000-01,G1_elo.csv,7,2000-11-18,1825,8,5,0.625
2000-01,G1_elo.csv,8,2000-11-25,1825,8,8,1.0
2000-01,G1_elo.csv,9,2000-12-02,1825,8,3,0.375
2000-01,G1_elo.csv,10,2000-12-09,1825,8,5,0.625
2000-01,G1_elo.csv,11,2000-12-16,1825,8,5,0.625
2000-01,G1_elo.csv,12,2001-01-03,1825,7,5,0.7142857142857143
2000-01,G1_elo.csv,13,2001-01-07,1825,9,3,0.3333333333333333
2000-01,G1_elo.csv,14,2001-01-13,1825,8,5,0.625
2000-01,G1_elo.csv,15,2001-01-20,1825,8,5,0.625
2000-01,G1_elo.csv,16,2001-01-27,1825,8,5,0.625
2000-01,G1_elo.csv,17,2001-02-03,1825,8,4,0.5
2000-01,G1_elo.csv,18,2001-02-10,1825,8,4,0.5
2000-01,G1_elo.csv,19,2001-02-17,1825,8,6,0.75
2000-01,G1_elo.csv,20,2001-02-24,1825,8,5,0.625
2000-01,G1_elo.csv,21,2001-03-03,1825,8,4,0.5
2000-01,G1_elo.csv,22,2001-03-10,1825,8,6,0.75
2000-01,G1_elo.csv,23,2001-03-17,1825,8,6,0.75
2000-01,G1_elo.csv,24,2001-03-31,1825,8,7,0.875
2000-01,G1_elo.csv,25,2001-04-07,1825,8,6,0.75
2000-01,G1_elo.csv,26,2001-04-21,1825,8,6,0.75
2000-01,G1_elo.csv,27,2001-04-29,1825,8,4,0.5
2000-01,G1_elo.csv,28,2001-05-06,1825,8,4,0.5
2000-01,G1_elo.csv,29,2001-05-19,1825,8,7,0.875
2000-01,G1_elo.csv,30,2001-05-26,1825,8,5,0.625
2001-02,G1_elo.csv,1,2001-09-22,1825,7,5,0.7142857142857143
2001-02,G1_elo.csv,2,2001-09-29,1825,7,7,1.0
2001-02,G1_elo.csv,3,2001-10-13,1825,7,1,0.14285714285714285
2001-02,G1_elo.csv,4,2001-10-20,1825,7,5,0.7142857142857143
2001-02,G1_elo.csv,5,2001-11-03,1825,7,4,0.5714285714285714
2001-02,G1_elo.csv,6,2001-11-18,1825,7,4,0.5714285714285714
2001-02,G1_elo.csv,7,2001-11-24,1825,7,4,0.5714285714285714
2001-02,G1_elo.csv,8,2001-12-01,1825,7,3,0.42857142857142855
2001-02,G1_elo.csv,9,2001-12-08,1825,7,3,0.42857142857142855
2001-02,G1_elo.csv,10,2001-12-15,1825,7,6,0.8571428571428571
2001-02,G1_elo.csv,11,2002-01-12,1825,7,5,0.7142857142857143
2001-02,G1_elo.csv,12,2002-01-20,1825,7,3,0.42857142857142855
2001-02,G1_elo.csv,13,2002-01-26,1825,7,2,0.2857142857142857
2001-02,G1_elo.csv,14,2002-02-02,1825,7,4,0.5714285714285714
2001-02,G1_elo.csv,15,2002-02-09,1825,6,5,0.8333333333333334
2001-02,G1_elo.csv,16,2002-02-16,1825,7,4,0.5714285714285714
2001-02,G1_elo.csv,17,2002-02-23,1825,8,5,0.625
2001-02,G1_elo.csv,18,2002-03-02,1825,7,3,0.42857142857142855
2001-02,G1_elo.csv,19,2002-03-09,1825,7,3,0.42857142857142855
2001-02,G1_elo.csv,20,2002-03-16,1825,7,4,0.5714285714285714
2001-02,G1_elo.csv,21,2002-03-23,1825,7,3,0.42857142857142855
2001-02,G1_elo.csv,22,2002-03-30,1825,7,4,0.5714285714285714
2001-02,G1_elo.csv,23,2002-04-07,1825,6,4,0.6666666666666666
2001-02,G1_elo.csv,24,2002-04-14,1825,7,6,0.8571428571428571
2001-02,G1_elo.csv,25,2002-04-20,1825,8,8,1.0
2001-02,G1_elo.csv,26,2002-05-08,1825,7,5,0.7142857142857143
2002-03,G1_elo.csv,1,2002-08-24,1825,8,4,0.5
2002-03,G1_elo.csv,2,2002-08-31,1825,8,4,0.5
2002-03,G1_elo.csv,3,2002-09-14,1825,8,3,0.375
2002-03,G1_elo.csv,4,2002-09-21,1825,8,6,0.75
2002-03,G1_elo.csv,5,2002-10-26,1825,8,4,0.5
2002-03,G1_elo.csv,6,2002-11-02,1825,8,3,0.375
2002-03,G1_elo.csv,7,2002-11-09,1825,8,2,0.25
2002-03,G1_elo.csv,8,2002-11-23,1825,8,2,0.25
2002-03,G1_elo.csv,9,2002-11-30,1825,8,4,0.5
2002-03,G1_elo.csv,10,2002-12-07,1825,8,3,0.375
2002-03,G1_elo.csv,11,2002-12-14,1825,8,3,0.375
2002-03,G1_elo.csv,12,2002-12-21,1825,8,6,0.75
2002-03,G1_elo.csv,13,2003-01-04,1825,8,4,0.5
2002-03,G1_elo.csv,14,2003-01-11,1825,8,5,0.625
2002-03,G1_elo.csv,15,2003-01-18,1825,8,5,0.625
2002-03,G1_elo.csv,16,2003-01-25,1825,8,6,0.75
2002-03,G1_elo.csv,17,2003-02-01,1825,8,5,0.625
2002-03,G1_elo.csv,18,2003-02-08,1825,8,8,1.0
2002-03,G1_elo.csv,19,2003-02-15,1825,8,7,0.875
2002-03,G1_elo.csv,20,2003-02-22,1825,8,6,0.75
2002-03,G1_elo.csv,21,2003-03-01,1825,8,5,0.625
2002-03,G1_elo.csv,22,2003-03-08,1825,7,4,0.5714285714285714
2002-03,G1_elo.csv,23,2003-03-15,1825,8,6,0.75
2002-03,G1_elo.csv,24,2003-03-22,1825,9,5,0.5555555555555556
2002-03,G1_elo.csv,25,2003-04-05,1825,8,5,0.625
2002-03,G1_elo.csv,26,2003-04-12,1825,8,5,0.625
2002-03,G1_elo.csv,27,2003-04-19,1825,8,6,0.75
2002-03,G1_elo.csv,28,2003-05-03,1825,8,8,1.0
2002-03,G1_elo.csv,29,2003-05-10,1825,8,8,1.0
2002-03,G1_elo.csv,30,2003-05-24,1825,8,5,0.625
2003-04,G1_elo.csv,1,2003-08-23,1825,8,6,0.75
2003-04,G1_elo.csv,2,2003-08-30,1825,8,5,0.625
2003-04,G1_elo.csv,3,2003-09-13,1825,8,4,0.5
2003-04,G1_elo.csv,4,2003-09-20,1825,8,4,0.5
2003-04,G1_elo.csv,5,2003-09-27,1825,8,3,0.375
2003-04,G1_elo.csv,6,2003-10-04,1825,8,3,0.375
2003-04,G1_elo.csv,7,2003-10-18,1825,8,6,0.75
2003-04,G1_elo.csv,8,2003-10-25,1825,8,3,0.375
2003-04,G1_elo.csv,9,2003-11-01,1825,8,3,0.375
2003-04,G1_elo.csv,10,2003-11-08,1825,8,4,0.5
2003-04,G1_elo.csv,11,2003-11-22,1825,8,5,0.625
2003-04,G1_elo.csv,12,2003-11-29,1825,8,4,0.5
2003-04,G1_elo.csv,13,2003-12-06,1825,8,7,0.875
2003-04,G1_elo.csv,14,2003-12-13,1825,8,8,1.0
2003-04,G1_elo.csv,15,2003-12-20,1825,8,6,0.75
2003-04,G1_elo.csv,16,2004-01-10,1825,8,3,0.375
2003-04,G1_elo.csv,17,2004-01-17,1825,8,5,0.625
2003-04,G1_elo.csv,18,2004-01-24,1825,8,5,0.625
2003-04,G1_elo.csv,19,2004-01-31,1825,8,7,0.875
2003-04,G1_elo.csv,20,2004-02-07,1825,8,7,0.875
2003-04,G1_elo.csv,21,2004-02-21,1825,8,3,0.375
2003-04,G1_elo.csv,22,2004-02-28,1825,8,7,0.875
2003-04,G1_elo.csv,23,2004-03-13,1825,8,5,0.625
2003-04,G1_elo.csv,24,2004-03-20,1825,8,5,0.625
2003-04,G1_elo.csv,25,2004-04-03,1825,8,5,0.625
2003-04,G1_elo.csv,26,2004-04-17,1825,8,4,0.5
2003-04,G1_elo.csv,27,2004-04-24,1825,8,6,0.75
2003-04,G1_elo.csv,28,2004-05-01,1825,8,4,0.5
2003-04,G1_elo.csv,29,2004-05-16,1825,8,4,0.5
2003-04,G1_elo.csv,30,2004-05-22,1825,8,5,0.625
2004-05,G1_elo.csv,1,2004-09-18,1825,8,6,0.75
2004-05,G1_elo.csv,2,2004-09-25,1825,8,8,1.0
2004-05,G1_elo.csv,3,2004-10-02,1825,8,5,0.625
2004-05,G1_elo.csv,4,2004-10-16,1825,8,2,0.25
2004-05,G1_elo.csv,5,2004-10-23,1825,8,4,0.5
2004-05,G1_elo.csv,6,2004-10-30,1825,8,5,0.625
2004-05,G1_elo.csv,7,2004-11-06,1825,8,2,0.25
2004-05,G1_elo.csv,8,2004-11-20,1825,8,5,0.625
2004-05,G1_elo.csv,9,2004-11-27,1825,8,5,0.625
2004-05,G1_elo.csv,10,2004-12-04,1825,8,1,0.125
2004-05,G1_elo.csv,11,2004-12-11,1825,8,2,0.25
2004-05,G1_elo.csv,12,2004-12-18,1825,8,3,0.375
2004-05,G1_elo.csv,13,2004-12-29,1825,8,5,0.625
2004-05,G1_elo.csv,14,2005-01-08,1825,7,3,0.42857142857142855
2004-05,G1_elo.csv,15,2005-01-15,1825,8,5,0.625
2004-05,G1_elo.csv,16,2005-01-22,1825,8,4,0.5
2004-05,G1_elo.csv,17,2005-01-29,1825,9,4,0.4444444444444444
2004-05,G1_elo.csv,18,2005-02-12,1825,8,3,0.375
2004-05,G1_elo.csv,19,2005-02-19,1825,8,6,0.75
2004-05,G1_elo.csv,20,2005-02-26,1825,8,5,0.625
2004-05,G1_elo.csv,21,2005-03-05,1825,8,5,0.625
2004-05,G1_elo.csv,22,2005-03-12,1825,8,4,0.5
2004-05,G1_elo.csv,23,2005-03-19,1825,8,4,0.5
2004-05,G1_elo.csv,24,2005-04-02,1825,8,4,0.5
2004-05,G1_elo.csv,25,2005-04-09,1825,8,6,0.75
2004-05,G1_elo.csv,26,2005-04-16,1825,8,5,0.625
2004-05,G1_elo.csv,27,2005-04-23,1825,8,6,0.75
2004-05,G1_elo.csv,28,2005-05-08,1825,8,3,0.375
2004-05,G1_elo.csv,29,2005-05-14,1825,8,3,0.375
2004-05,G1_elo.csv,30,2005-05-25,1825,8,6,0.75
2005-06,G1_elo.csv,1,2005-08-27,1825,8,2,0.25
2005-06,G1_elo.csv,2,2005-09-10,1825,8,4,0.5
2005-06,G1_elo.csv,3,2005-09-17,1825,8,3,0.375
2005-06,G1_elo.csv,4,2005-09-24,1825,8,6,0.75
2005-06,G1_elo.csv,5,2005-10-01,1825,8,2,0.25
2005-06,G1_elo.csv,6,2005-10-15,1825,8,6,0.75
2005-06,G1_elo.csv,7,2005-10-22,1825,8,7,0.875
2005-06,G1_elo.csv,8,2005-10-29,1825,8,6,0.75
2005-06,G1_elo.csv,9,2005-11-05,1825,8,6,0.75
2005-06,G1_elo.csv,10,2005-11-19,1825,8,5,0.625
2005-06,G1_elo.csv,11,2005-11-26,1825,8,6,0.75
2005-06,G1_elo.csv,12,2005-12-03,1825,8,4,0.5
2005-06,G1_elo.csv,13,2005-12-10,1825,8,5,0.625
